@relation words-weka.filters.unsupervised.attribute.Remove-R51

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute comProbabilityChar0Dist0 numeric
@attribute comProbabilityChar0Dist0DivWord2Length numeric
@attribute comProbabilityCharMDist0 numeric
@attribute comProbabilityChar0DistM numeric
@attribute comProbabilityCharMDistM numeric
@attribute comWeightedTotalProbabilityDist0 numeric
@attribute comWeightedTotalProbabilityDist1 numeric
@attribute comWeightedTotalProbabilityDistM numeric
@attribute comWeightedTotalProbability numeric
@attribute comNormWeightedTotalProbability numeric
@attribute comWeightedTotalProbability(WTPS)DivWord1Length numeric
@attribute comWeightedTotalProbability(WTPS)DivWord2Length numeric
@attribute comWeightedTotalProbability(WTPS)Div numeric
@attribute comMagicalColumnDiv(COD) numeric
@attribute comMagicalColumnDiv2(COD) numeric
@attribute rlmMclcs numeric
@attribute rlmNormMclcs numeric
@attribute rlmTotalLength(SO_ou_RLMSO) numeric
@attribute rlmNormTotalLength(SO_ou_RLMSO_div) numeric
@attribute rlmTotalLength(SO_ou_RLMSO)DivWord2Length numeric
@attribute rlmTotalLength(WSO_ou_RLMWSO)Weighted numeric
@attribute rlmTotalLengthWeightedInv numeric
@attribute rlmMaxLengthOccurrences(MO) numeric
@attribute rlmMaxLength(MORL) numeric
@attribute rlmMinLengthMaxOccurrences(MLMO) numeric
@attribute rlmMaxOccurrencesMinLength(MOML) numeric
@attribute mi0 numeric
@attribute mi1 numeric
@attribute mi2 numeric
@attribute mi3 numeric
@attribute mi4 numeric
@attribute meanMI numeric
@attribute weightedMeanMI numeric
@attribute wmi0 numeric
@attribute wmi1 numeric
@attribute wmi2 numeric
@attribute wmi3 numeric
@attribute wmi4 numeric
@attribute meanWMI numeric
@attribute weightedMeanWMI numeric
@attribute nlcs numeric
@attribute mclcs00 numeric
@attribute mclcs01 numeric
@attribute mclcsLength/2Length/2 numeric
@attribute nmclcs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
9,9,0,0,0,0,0,0,0,-1,1,-1,-5,0.308642,-0.555556,-0.555556,-11.333333,2,8,3,0.111111,12,1.777778,1.333333,16,11,9,2,1,9,1.889159,1.889159,2.377431,1.889159,1.889159,1.74907,5.507129,1.066648,1.111699,1.645023,1.111699,1.066648,0.978004,3.177488,0.444444,1,2,0,0.111111,6,6,0.857143,3,false
14,8,-6,6,0,0,0,0,0,-6,-7,-7,-55,27.008929,-3.928571,-6.875,-55,7,1,1,0.008929,1,0.008929,0.125,1,1,1,1,1,1,1.732868,1.732868,1.732868,1.732868,1.646224,1.511446,4.665541,0.996399,0.866434,0.866434,0.866434,0.823112,0.770164,2.462735,0.008929,1,0,0,0.008929,13,13,1,13,true
10,9,-1,1,0,0,0,0,0,-4,-4,-2,-32,11.377778,-3.2,-3.555556,-34,8,4,1,0.011111,6,0.4,0.666667,6,6,6,1,1,6,2.120208,2.043192,2.043192,2.043192,2.120208,1.854276,5.872544,1.060104,1.143664,1.105156,1.021596,1.060104,0.992677,3.081661,0.277778,0,0,0,0.044444,9,9,1,5,false
13,9,-4,4,0,0,0,0,0,-6,-6,-6,-54,24.923077,-4.153846,-6,-54,0,0,2,0.034188,5,0.213675,0.555556,6,5,4,1,1,4,2.043192,1.966176,1.966176,1.966176,1.889159,1.738752,5.581839,1.021596,1.227224,0.983088,0.983088,0.94458,0.910501,2.936199,0.076923,0,0,0,0.034188,11,11,1,10,true
7,7,0,0,0,0,0,0,0,-7,-7,-7,-49,49,-7,-7,-49,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.747868,1.747868,1.747868,1.747868,1.747868,1.529384,4.531972,0.873934,0.873934,0.873934,0.873934,0.873934,0.764692,2.265986,0,0,0,0,0,7,7,1,7,true
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,-0.346574,0,-0.346574,-0.346574,-0.346574,-0.115525,-0.346574,-0.173287,0,-0.173287,-0.173287,-0.173287,-0.057762,-0.173287,0,0,0,0,0,3,3,1,2,false
11,4,-7,7,0,0,0,0,0,-3,-3,-3,-12,3.272727,-1.090909,-3,-12,0,0,1,0.022727,1,0.022727,0.25,1,1,1,1,1,1,1.213008,1.386294,1.386294,1.386294,1.386294,1.074378,2.714826,0.606504,0.866434,0.693147,0.693147,0.693147,0.571846,1.444057,0.022727,0,0,0,0.022727,10,10,1,10,false
13,5,-8,8,0,0,0,0,0,-3,-3,-2,-14,3.015385,-1.076923,-2.8,-14,4,1,1,0.015385,2,0.061538,0.4,2,2,2,1,1,2,1.609438,1.609438,1.470808,1.470808,1.332179,1.248779,3.538564,0.804719,0.804719,0.735404,0.735404,0.66609,0.624389,1.769282,0.061538,0,0,0,0.015385,13,13,1,11,false
6,3,-3,3,0,0,0,0,0,-3,-3,-3,-9,4.5,-1.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.405465,0.906824,0.405465,0.405465,0.636514,0.429439,0.994032,0.202733,0.453412,0.202733,0.202733,0.318257,0.214719,0.497016,0,0,0,0,0,6,6,1,6,true
13,2,-11,11,0,0,0,0,0,-2,-2,-2,-4,0.615385,-0.307692,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.346574,0.346574,0.462098,1.039721,0.346574,0.346574,0.346574,0.173287,0.173287,0.231049,0.51986,0,0,0,0,0,13,13,1,13,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
11,11,0,0,0,0,0,0,0,-2,-2,-3,-29,6.950413,-2.636364,-2.636364,-30,15,4,1,0.008264,8,0.528926,0.727273,8,8,8,1,1,8,2.397895,2.397895,2.397895,2.397895,2.397895,2.198071,7.24135,1.307943,1.307943,1.416938,1.198948,1.198948,1.171699,3.904888,0.528926,1,1,1,0.033058,9,10,1,3,false
5,5,0,0,0,0,0,0,0,-4,-4,-4,-20,16,-4,-4,-20,0,0,1,0.04,1,0.04,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.965663,0.804719,0.804719,0.804719,0.697423,1.917913,0.04,0,0,0,0.04,5,5,1,4,true
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,3,3,1,2,true
7,4,-3,3,0,0,0,0,0,-1,-1,1,-2,0.142857,-0.285714,-0.5,-3,2,2,2,0.142857,4,0.571429,1,5,4,3,1,1,3,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.866434,0.693147,0.693147,0.693147,0.589175,1.5307,0.321429,0,0,0,0.142857,6,6,1,4,false
14,18,4,4,0,0,0,0,1,-6,-3,-3,-67,17.813492,-4.785714,-3.722222,-85,-45,14,2,0.015873,20,1.587302,1.111111,22,19,18,2,1,18,2.50933,1.792688,1.763727,1.685254,1.734765,1.751945,6.593481,1.254665,0.95136,0.881863,0.897643,1.046911,0.93976,3.467334,0.194444,0,1,0,0.035714,14,14,1,9,false
10,9,-1,1,0,0,0,0,0,-6,-6,-6,-54,32.4,-5.4,-6,-54,0,0,2,0.044444,4,0.177778,0.444444,5,4,3,1,1,3,1.676988,1.676988,1.799056,2.075157,1.676988,1.585726,4.915378,0.838494,0.838494,0.899528,1.403782,0.838494,0.829484,2.54924,0.1,0,0,0,0.1,9,9,1,7,false
11,10,-1,1,0,0,0,0,0,-7,-6,-7,-65,38.409091,-5.909091,-6.5,-65,-9,2,1,0.009091,3,0.081818,0.3,3,3,3,1,1,3,2.094641,2.025326,2.025326,2.025326,2.094641,1.853808,6.015294,1.04732,1.012663,1.012663,1.093135,1.04732,0.941535,3.035812,0.036364,0,1,0,0.009091,11,11,1,9,true
6,7,1,1,0.333333,0.047619,0,0,0,0,-2,-3,-17,6.880952,-2.833333,-2.428571,-19,11,4,2,0.095238,5,0.595238,0.714286,6,5,4,1,1,4,1.329661,1.329661,1.329661,1.445186,1.329661,1.172717,3.305805,1.11277,0.814144,0.664831,0.722593,0.664831,0.67168,2.175499,0.380952,3,1,1,0.214286,4,4,1,2,false
5,7,2,2,0,0,0,1,0,-3,-2,-3,-19,10.314286,-3.8,-2.714286,-19,3,2,1,0.028571,4,0.457143,0.571429,4,4,4,1,1,4,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.965663,0.965663,0.804719,0.804719,0.724247,1.971561,0.457143,0,1,1,0.028571,5,6,1,2,false
14,5,-9,9,0,0,0,0,0,-3,-3,-3,-15,3.214286,-1.071428,-3,-15,0,0,1,0.014286,2,0.057143,0.4,2,2,2,1,1,2,1.470808,1.470808,1.609438,1.609438,1.609438,1.294989,3.466939,0.735404,0.735404,0.804719,0.804719,0.804719,0.647494,1.733469,0.057143,0,0,0,0.057143,12,12,1,12,false
9,6,-3,3,0.5,0.083333,0,0,0,-1,-2,-3,-15,4.166667,-1.666667,-2.5,-16,11,3,1,0.018519,3,0.166667,0.5,3,3,3,1,1,3,1.676235,1.56071,1.676235,1.676235,1.676235,1.403766,4.029759,1.136744,0.780355,0.838117,0.838117,0.838117,0.744544,2.313506,0.166667,2,1,0,0.074074,7,7,1,6,false
8,10,2,2,0,0,1,0,0,-7,-8,-8,-79,78.0125,-9.875,-7.9,-79,5,1,1,0.0125,2,0.05,0.2,2,2,2,1,1,2,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.169686,1.039721,1.039721,1.039721,1.039721,0.953077,2.974344,0.05,1,0,0,0.0125,9,9,1,6,true
3,2,-1,1,0,0,0,1,0,-1,0,0,-1,0.166667,-0.333333,-0.5,-1,-1,0,1,0.166667,1,0.166667,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.51986,0.346574,0.346574,0.231049,0.51986,0.166667,0,1,0,0.166667,3,3,1,2,false
9,10,1,1,0,0,0,0,0,-5,-4,-5,-45,22.5,-5,-4.5,-47,10,5,2,0.044444,7,0.544444,0.7,9,6,5,2,1,5,2.197225,2.197225,2.197225,2.197225,2.197225,1.977502,6.215878,1.098612,1.22068,1.098612,1.342748,1.342748,1.049785,3.278834,0.277778,0,1,0,0.044444,9,9,1,4,false
9,10,1,1,0,0,0,0,0,-9,-9,-9,-90,90,-10,-9,-90,0,0,1,0.011111,1,0.011111,0.1,1,1,1,1,1,1,1.889159,1.889159,1.966176,1.889159,1.889159,1.764474,5.45998,0.94458,0.94458,0.983088,0.94458,0.94458,0.894444,2.747428,0.011111,0,0,0,0.011111,10,10,1,8,true
10,7,-3,3,0,0,0,0,0,-7,-7,-7,-49,34.3,-4.9,-7,-49,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,0.972955,0.972955,0.972955,0.972955,0.972955,0.851336,2.522733,0,0,0,0,0,10,10,1,10,true
9,6,-3,3,0,0,0,0,0,-6,-6,-6,-36,24,-4,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.445186,1.445186,1.445186,1.445186,1.329661,1.205724,3.498346,0.722593,0.722593,0.722593,0.722593,0.664831,0.602862,1.749173,0,0,0,0,0,9,9,1,9,true
14,8,-6,6,0,0,0,0,0,-7,-7,-7,-56,28,-4,-7,-56,0,0,1,0.008929,1,0.008929,0.125,1,1,1,1,1,1,1.906155,1.906154,1.992798,1.992798,1.992798,1.771376,5.309383,0.953077,1.083042,0.996399,0.996399,0.996399,0.900129,2.719674,0.008929,0,0,0,0.008929,13,13,1,13,true
4,3,-1,1,0,0,0,0,0,-1,1,1,-1,0.083333,-0.25,-0.333333,-2,2,2,2,0.333333,3,0.75,1,4,3,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.91551,0.549306,0.41198,1.007061,0.333333,0,2,0,0.333333,3,3,1,2,false
3,1,-2,2,0,0,0,0,0,-1,-1,-1,-1,0.333333,-0.333333,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,false
7,8,1,1,0,0,0,0,0,-6,-6,-4,-44,34.571429,-6.285714,-5.5,-44,-14,1,1,0.017857,4,0.285714,0.5,4,4,4,1,1,4,1.648847,1.549826,1.648847,1.549826,2.1058,1.45035,4.2617,0.824424,0.774913,0.864396,0.774913,1.410832,0.77991,2.221471,0.017857,0,0,0,0.017857,8,8,1,6,true
14,12,-2,2,0,0,0,0,0,-9,-9,-9,-104,64.380952,-7.428571,-8.666667,-104,6,2,1,0.005952,5,0.14881,0.416667,5,5,5,1,1,5,1.849522,1.907284,1.849522,1.849522,1.849522,1.716137,5.778996,0.924761,0.953642,0.924761,0.924761,0.924761,0.880118,2.921595,0.02381,0,0,0,0.005952,14,14,1,12,true
12,4,-8,8,0,0,0,0,0,-1,-1,-1,-4,0.333333,-0.333333,-1,-4,0,0,1,0.020833,3,0.1875,0.75,3,3,3,1,1,3,1.386294,1.386294,1.386294,1.386294,1.213008,1.109036,2.888113,0.693147,0.693147,0.866434,0.693147,0.606504,0.589175,1.501819,0.1875,0,0,0,0.020833,10,10,1,9,false
11,12,1,1,0,0,0,0,0,-9,-8,-9,-106,85.121212,-9.636364,-8.833333,-106,6,2,1,0.007576,3,0.068182,0.25,3,3,3,1,1,3,2.145842,2.145842,2.145842,2.208855,2.145842,2.013856,6.575598,1.072921,1.181916,1.072921,1.104428,1.072921,1.034177,3.370371,0.068182,0,1,0,0.007576,11,11,1,9,true
14,12,-2,2,0,0,0,0,0,-6,-1,-4,-62,22.880952,-4.428571,-5.166666,-67.25,35,7,2,0.02381,10,0.595238,0.833333,12,9,8,2,1,8,1.979205,1.979205,1.979205,1.979205,2.036967,1.871391,6.204144,0.989602,0.989602,0.989602,1.035378,1.018484,0.942738,3.118602,0.14881,0,4,0,0.095238,10,10,1,9,false
3,3,0,0,0,0,0,0,0,-3,-3,-3,-9,9,-3,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,3,3,1,3,true
11,4,-7,7,0,0,0,0,0,-4,-4,-4,-16,5.818182,-1.454546,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.213008,1.213008,1.213008,1.213008,1.213008,0.970406,2.527099,0.606504,0.606504,0.606504,0.606504,0.606504,0.485203,1.26355,0,0,0,0,0,11,11,1,11,false
4,6,2,2,0,0,0,0,0,-6,-6,-6,-36,54,-9,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.213008,1.213008,1.039721,1.213008,1.213008,0.935749,2.469337,0.606504,0.606504,0.51986,0.606504,0.606504,0.467874,1.234668,0,0,0,0,0,6,6,1,4,true
8,5,-3,3,0,0,0,0,0,-3,-3,-2,-14,4.9,-1.75,-2.8,-14,2,1,1,0.025,2,0.1,0.4,2,2,2,1,1,2,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.965663,0.697423,1.86963,0.1,0,0,0,0.025,8,8,1,6,false
10,3,-7,7,0,0,0,0,0,-3,-3,-3,-9,2.7,-0.9,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,10,10,1,10,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
6,2,-4,4,0,0,0,0,0,-1,-1,-1,-2,0.333333,-0.333333,-1,-2,0,0,1,0.083333,1,0.083333,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.51986,0.346574,0.231049,0.51986,0.083333,0,0,0,0.083333,5,5,1,5,false
13,8,-5,5,0,0,0,0,0,-3,-3,-3,-24,5.538462,-1.846154,-3,-24,0,0,1,0.009615,5,0.240385,0.625,5,5,5,1,1,5,1.906155,1.906155,1.906155,1.906155,1.906155,1.69436,5.180656,0.953077,1.083042,1.213008,1.083042,0.953077,0.919383,2.793011,0.240385,0,0,1,0.038462,10,10,1,8,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
7,3,-4,4,0,0,0,0,0,-3,-3,-3,-9,3.857143,-1.285714,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,7,7,1,7,true
3,4,1,1,0,0,0,0,0,-4,-4,-4,-16,21.333333,-5.333334,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,4,4,1,3,true
7,10,3,3,0,0,0,1,0,-2,-2,-2,-28,11.2,-4,-2.8,-30,-30,6,2,0.057143,10,1.428571,1,12,9,8,2,1,8,1.450805,1.351784,1.351784,1.450805,1.549826,1.29421,3.74617,1.00339,0.715865,0.715865,0.765375,0.814886,0.736588,2.248701,0.357143,2,1,0,0.057143,8,8,1,4,false
8,8,0,0,0,0,0,0,0,-6,-6,-5,-47,34.515625,-5.875,-5.875,-47,-16,0,1,0.015625,2,0.0625,0.25,2,2,2,1,1,2,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.039721,1.039721,1.039721,1.039721,1.169686,0.953077,2.868051,0.0625,0,0,0,0.015625,8,8,1,6,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
6,6,0,0,0,0,0,0,0,-5,-5,-5,-30,25,-5,-5,-30,0,0,1,0.027778,1,0.027778,0.166667,1,1,1,1,1,1,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,0.89588,0.89588,0.789227,2.219791,0.027778,0,0,0,0.027778,6,6,1,5,true
11,3,-8,8,0,0,0,0,0,-2,-1,-1,-5,0.757576,-0.454545,-1.666667,-5,4,1,1,0.030303,2,0.121212,0.666667,2,2,2,1,1,2,0.867563,0.867563,0.867563,0.867563,0.867563,0.650672,1.590532,0.433782,0.433782,0.433782,0.433782,0.433782,0.325336,0.795266,0.030303,0,1,0,0.030303,10,10,1,10,false
14,9,-5,5,0,0,0,0,0,-7,-7,-7,-63,31.5,-4.5,-7,-63,0,0,1,0.007937,3,0.071429,0.333333,3,3,3,1,1,3,1.889159,1.889159,1.889159,1.889159,1.889159,1.746453,5.404579,0.94458,1.028139,0.94458,1.028139,0.94458,0.902145,2.785304,0.031746,0,0,0,0.007937,12,12,1,12,true
8,6,-2,2,0,0,0,0,0,-6,-6,-6,-36,27,-4.5,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.56071,1.56071,1.56071,1.56071,1.56071,1.354255,3.842994,0.780355,0.780355,0.780355,0.780355,0.780355,0.677128,1.921497,0,0,0,0,0,8,8,1,8,true
5,7,2,2,0,0,0,0,0.5,-3,-1,-3,-17,8.257143,-3.4,-2.428571,-19,6,4,2,0.114286,6,1.028571,0.857143,8,5,4,2,1,4,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,1.126607,1.126607,0.804719,0.804719,0.777895,2.105681,0.457143,0,2,0,0.114286,3,3,1,2,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
11,8,-3,3,0,0,0,0,0,-7,-7,-7,-56,35.636364,-5.090909,-7,-56,0,0,1,0.011364,2,0.045455,0.25,2,2,2,1,1,2,1.732868,1.646224,1.646224,1.732868,1.819511,1.521073,4.643983,0.866434,0.823112,0.909756,0.866434,0.909756,0.779791,2.36325,0.011364,0,0,0,0.011364,10,10,1,10,true
3,4,1,1,0,0,0,0,0,-4,-4,-4,-16,21.333333,-5.333334,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,4,4,1,3,true
9,10,1,1,0,0,0,0,0,-9,-9,-9,-89,88.011111,-9.888889,-8.9,-89,-21,0,1,0.011111,1,0.011111,0.1,1,1,1,1,1,1,1.889159,1.889159,1.889159,1.966176,1.889159,1.715647,5.376462,0.94458,0.94458,0.94458,0.983088,0.94458,0.87003,2.703489,0.011111,0,0,0,0.011111,10,10,1,8,true
7,8,1,1,0,0,1,0,0,-3,-1,-4,-28,14,-4,-3.5,-30,13,4,2,0.071429,5,0.446429,0.625,6,5,4,1,1,4,1.648847,2.1058,1.648847,1.549826,1.549826,1.45035,4.428492,0.963417,1.469881,0.824424,0.774913,0.774913,0.794672,2.56173,0.285714,1,3,2,0.160714,5,5,1,3,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
13,5,-8,8,0,0,0,0,0,-3,-3,-3,-15,3.461538,-1.153846,-3,-15,0,0,1,0.015385,3,0.138462,0.6,3,3,3,1,1,3,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.965663,0.697423,1.86963,0.061538,0,0,1,0.015385,12,12,1,11,true
5,7,2,2,0,0,0,0,0,-2,1,-4,-19,10.314286,-3.8,-2.714286,-22.333332,10,5,2,0.114286,6,1.028571,0.857143,7,6,5,1,1,5,1.19355,1.698695,1.05492,1.05492,1.05492,1.009501,2.869251,0.619089,1.376808,0.549774,0.52746,0.52746,0.600099,1.728108,0.114286,1,3,2,0.257143,4,4,1,3,false
11,7,-4,4,0,0,0,0,0,-6,-6,-6,-42,22.909091,-3.818182,-6,-42,0,0,1,0.012987,1,0.012987,0.142857,1,1,1,1,1,1,1.648847,1.648847,1.648847,1.648847,1.648847,1.430363,4.261078,0.824423,0.824423,0.824424,0.824424,0.824423,0.715182,2.130539,0.012987,0,0,0,0.012987,11,11,1,10,true
9,5,-4,4,0,0,0,0,0,-5,-5,-5,-25,13.888889,-2.777778,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.332179,1.332179,1.470808,1.470808,1.470808,1.179464,3.150402,0.66609,0.66609,0.735404,0.735404,0.735404,0.589732,1.575201,0,0,0,0,0,9,9,1,9,true
8,3,-5,5,0,0,0,0,0,-2,-2,-2,-6,1.5,-0.75,-2,-6,0,0,1,0.041667,2,0.166667,0.666667,2,2,2,1,1,2,0.867563,0.867563,0.867563,0.867563,0.867563,0.650672,1.590532,0.433782,0.433782,0.433782,0.501359,0.433782,0.325336,0.795266,0.041667,0,0,0,0.041667,7,7,1,7,true
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
12,9,-3,3,0,0,0,0,0,-2,3,-2,-13,1.564815,-1.083333,-1.444444,-17,25,5,4,0.148148,13,1.564815,1.444444,23,10,7,2,1,7,2.197225,2.197225,2.197225,2.197225,2.197225,1.977502,6.215878,1.098612,1.098612,1.098612,1.22068,1.098612,1.013165,3.153715,0.453704,0,5,0,0.231481,7,7,0.764706,5,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
7,3,-4,4,0,0,0,0,0,-2,-2,-2,-6,1.714286,-0.857143,-2,-6,0,0,1,0.047619,1,0.047619,0.333333,1,1,1,1,1,1,0.636514,0.867563,0.867563,1.098612,1.098612,0.59291,1.359484,0.318257,0.433782,0.433782,0.732408,0.549306,0.296455,0.679742,0.047619,0,0,0,0.047619,6,6,1,6,false
13,15,2,2,0,0,0,0,0,-6,-5,-6,-81,33.646154,-6.230769,-5.4,-82.5,22,6,1,0.005128,9,0.415385,0.6,9,9,9,1,1,9,2.085078,2.138397,2.138397,2.085078,2.085078,1.971947,6.706284,1.042539,1.16785,1.141191,1.114531,1.141191,1.032825,3.511179,0.184615,0,1,0,0.020513,13,13,1,7,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
10,4,-6,6,0,0,0,0,0,-3,-3,-3,-12,3.6,-1.2,-3,-12,0,0,1,0.025,1,0.025,0.25,1,1,1,1,1,1,1.213008,1.213008,1.213008,1.213008,1.386294,0.970406,2.527099,0.606504,0.606504,0.606504,0.606504,0.693147,0.485203,1.26355,0.025,0,0,0,0.025,9,9,1,9,true
3,3,0,0,0.333333,0.111111,0.333333,0,0,3,0,0,3,1,1,1,1,3,3,2,0.444444,5,2.777778,1.666667,7,4,3,2,1,3,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,1.098612,0.549306,0.549306,1.098612,1.098612,0.549306,1.556367,1,3,0,2,1,0,0,0,0,false
9,6,-3,3,0,0,0,1,0,-5,-5,-5,-29,15.574074,-3.222222,-4.833334,-29,-16,0,1,0.018519,1,0.018519,0.166667,1,1,1,1,1,1,1.445186,1.445186,1.329661,1.329661,1.445186,1.205724,3.473316,0.722593,0.722593,0.664831,0.664831,0.722593,0.624192,1.761543,0.018519,0,0,0,0.018519,9,9,1,8,true
